Internal temperature area 1 (Celsius degree);Internal temperature area 2 (Celsius degree);External temperature (Celsius degree);HVAC power (kW);Date;Time
16.4;18.271;11.85;2.5;14/11/2021;00:00:00
16.256;18.075;11.8;2.967;14/11/2021;00:15:00
16.371;18.1;11.72;3.176;14/11/2021;00:30:00
16.412;18.189;11.71;3.37;14/11/2021;00:45:00
16.589;18.312;11.66;2.785;14/11/2021;01:00:00
16.489;18.488;11.705;2.028;14/11/2021;01:15:00
16.337;18.075;11.66;2.413;14/11/2021;01:30:00
16.556;18.4;11.76;3.065;14/11/2021;01:45:00
16.6;18.45;11.76;2.339;14/11/2021;02:00:00
16.5;18.5;11.75;2.089;14/11/2021;02:15:00
16.322;18.012;11.75;2.656;14/11/2021;02:30:00
16.556;18.4;11.75;3.135;14/11/2021;02:45:00
16.5;18.533;11.79;2.091;14/11/2021;03:00:00
16.329;18.244;11.69;2.439;14/11/2021;03:15:00
16.35;18.4;11.59;3.143;14/11/2021;03:30:00
16.522;18.688;11.57;2.576;14/11/2021;03:45:00
16.389;18.267;11.55;2.174;14/11/2021;04:00:00
16.4;18.114;11.53;2.824;14/11/2021;04:15:00
16.6;18.4;11.69;2.777;14/11/2021;04:30:00
16.444;18.362;11.63;2.079;14/11/2021;04:45:00
16.356;18.213;11.52;2.705;14/11/2021;05:00:00
16.489;18.25;11.46;3.454;14/11/2021;05:15:00
16.562;18.7;11.49;2.297;14/11/2021;05:30:00
16.333;18.025;11.51;2.439;14/11/2021;05:45:00
16.389;18.144;11.56;3.006;14/11/2021;06:00:00
16.433;18.633;11.76;3.619;14/11/2021;06:15:00
16.4;18.771;11.6;2.567;14/11/2021;06:30:00
16.289;18.286;11.735;2.759;14/11/2021;06:45:00
16.278;18.071;11.78;3.269;14/11/2021;07:00:00
16.311;18.66;11.83;3.649;14/11/2021;07:15:00
16.475;18.489;11.86;2.887;14/11/2021;07:30:00
16.367;18.55;11.9;2.161;14/11/2021;07:45:00
16.4;18.557;12.03;2.784;14/11/2021;08:00:00
16.511;18.687;12.03;3.004;14/11/2021;08:15:00
16.312;18.725;12.17;1.936;14/11/2021;08:30:00
16.4;18.614;12.255;2.778;14/11/2021;08:45:00
16.533;18.744;12.31;3.044;14/11/2021;09:00:00
16.422;18.714;12.35;2.099;14/11/2021;09:15:00
16.378;18.557;12.35;2.704;14/11/2021;09:30:00
16.522;18.489;12.525;3.187;14/11/2021;09:45:00
16.556;18.35;12.66;2.222;14/11/2021;10:00:00
16.344;18.3;12.73;2.365;14/11/2021;10:15:00
16.411;18.457;12.74;3.06;14/11/2021;10:30:00
16.65;18.478;12.77;2.718;14/11/2021;10:45:00
16.425;18.267;12.8;2.001;14/11/2021;11:00:00
16.422;18.1;12.78;2.979;14/11/2021;11:15:00
16.611;18.356;12.81;2.408;14/11/2021;11:30:00
16.344;18.178;12.88;2.277;14/11/2021;11:45:00
16.422;18.022;12.95;2.959;14/11/2021;12:00:00
16.556;18.267;13.07;2.972;14/11/2021;12:15:00
16.444;18.287;13.22;2.038;14/11/2021;12:30:00
16.322;18.012;13.27;2.707;14/11/2021;12:45:00
16.456;18.171;13.27;3.156;14/11/2021;13:00:00
16.462;18.35;13.35;2.65;14/11/2021;13:15:00
16.438;18.012;13.46;2.24;14/11/2021;13:30:00
16.322;17.75;13.55;2.751;14/11/2021;13:45:00
16.378;17.737;13.64;3.206;14/11/2021;14:00:00
16.362;18.214;13.59;3.189;14/11/2021;14:15:00
16.6;18.343;13.49;2.007;14/11/2021;14:30:00
16.456;18.162;13.39;2.119;14/11/2021;14:45:00
16.562;18.383;13.29;2.563;14/11/2021;15:00:00
16.589;18.4;13.2;2.952;14/11/2021;15:15:00
16.667;18.638;13.19;2.48;14/11/2021;15:30:00
16.533;18.478;13.03;2.028;14/11/2021;15:45:00
16.475;18.263;12.94;2.226;14/11/2021;16:00:00
16.433;18.44;12.9;2.799;14/11/2021;16:15:00
16.567;18.714;12.86;2.99;14/11/2021;16:30:00
16.45;18.838;12.96;2.071;14/11/2021;16:45:00
16.35;18.412;12.87;2.399;14/11/2021;17:00:00
16.414;18.362;12.775;3.108;14/11/2021;17:15:00
16.5;18.567;12.79;2.7;14/11/2021;17:30:00
16.275;18.5;12.48;2.186;14/11/2021;17:45:00
16.344;18.45;12.42;3.005;14/11/2021;18:00:00
16.578;18.633;12.46;2.771;14/11/2021;18:15:00
16.356;18.6;12.27;2.187;14/11/2021;18:30:00
16.3;18.262;12.25;2.822;14/11/2021;18:45:00
16.456;18.657;12.22;3.51;14/11/2021;19:00:00
16.375;18.788;12.3;2.366;14/11/2021;19:15:00
16.322;18.412;12.09;2.797;14/11/2021;19:30:00
16.356;18.329;12.085;3.383;14/11/2021;19:45:00
16.422;18.543;12.08;3.71;14/11/2021;20:00:00
16.513;18.583;12.13;2.887;14/11/2021;20:15:00
16.3;18.44;12.08;2.82;14/11/2021;20:30:00
16.325;18.343;12.06;3.364;14/11/2021;20:45:00
16.371;18.633;12.02;3.496;14/11/2021;21:00:00
16.4;18.614;12.065;3.809;14/11/2021;21:15:00
16.522;18.771;12.0;2.419;14/11/2021;21:30:00
16.311;18.45;11.875;2.396;14/11/2021;21:45:00
16.378;18.5;11.72;3.284;14/11/2021;22:00:00
16.522;18.883;11.665;2.461;14/11/2021;22:15:00
16.267;18.45;11.56;2.524;14/11/2021;22:30:00
16.411;18.771;11.5;3.326;14/11/2021;22:45:00
16.522;18.788;11.41;2.543;14/11/2021;23:00:00
16.322;18.638;11.405;2.566;14/11/2021;23:15:00
16.378;18.671;11.37;3.209;14/11/2021;23:30:00
16.463;18.925;11.38;2.735;14/11/2021;23:45:00
16.3;18.638;11.39;2.446;15/11/2021;00:00:00
16.322;18.557;11.49;3.088;15/11/2021;00:15:00
16.5;18.825;11.46;3.024;15/11/2021;00:30:00
16.3;18.5;11.5;2.374;15/11/2021;00:45:00
16.356;18.4;11.53;3.173;15/11/2021;01:00:00
16.522;18.588;11.585;3.284;15/11/2021;01:15:00
16.389;18.814;11.64;2.4;15/11/2021;01:30:00
16.289;18.286;11.845;3.016;15/11/2021;01:45:00
16.356;18.514;11.96;3.611;15/11/2021;02:00:00
16.456;18.588;11.97;3.233;15/11/2021;02:15:00
16.333;18.5;12.03;2.79;15/11/2021;02:30:00
16.325;18.557;11.935;3.229;15/11/2021;02:45:00
16.278;18.333;11.84;3.829;15/11/2021;03:00:00
16.378;18.675;11.89;3.98;15/11/2021;03:15:00
16.478;18.875;11.87;2.709;15/11/2021;03:30:00
16.3;18.488;11.85;2.675;15/11/2021;03:45:00
16.411;18.588;11.88;3.43;15/11/2021;04:00:00
16.478;18.962;12.03;2.531;15/11/2021;04:15:00
16.175;18.588;12.06;2.757;15/11/2021;04:30:00
16.4;18.55;11.945;3.41;15/11/2021;04:45:00
16.522;18.825;11.86;2.666;15/11/2021;05:00:00
16.325;18.35;11.85;2.714;15/11/2021;05:15:00
16.378;18.788;11.81;3.404;15/11/2021;05:30:00
17.438;21.943;11.695;6.749;15/11/2021;05:45:00
18.6;21.8;11.69;5.394;15/11/2021;06:00:00
18.64;22.56;11.755;5.004;15/11/2021;06:15:00
18.9;22.0;11.74;4.8;15/11/2021;06:30:00
18.8;21.771;11.75;4.85;15/11/2021;06:45:00
18.8;22.1;11.86;5.17;15/11/2021;07:00:00
18.9;22.0;11.86;5.39;15/11/2021;07:15:00
19.033;22.4;11.86;5.145;15/11/2021;07:30:00
19.35;22.629;12.005;4.427;15/11/2021;07:45:00
19.34;22.467;12.03;4.469;15/11/2021;08:00:00
19.367;22.4;12.14;4.457;15/11/2021;08:15:00
19.46;22.733;12.25;4.486;15/11/2021;08:30:00
19.44;22.5;12.22;4.545;15/11/2021;08:45:00
19.55;22.6;12.46;4.405;15/11/2021;09:00:00
19.667;22.88;12.73;4.404;15/11/2021;09:15:00
19.7;22.72;12.89;4.318;15/11/2021;09:30:00
19.7;22.971;12.91;4.42;15/11/2021;09:45:00
19.867;23.425;13.11;4.333;15/11/2021;10:00:00
19.867;23.2;13.17;4.374;15/11/2021;10:15:00
19.867;22.933;13.32;4.383;15/11/2021;10:30:00
19.95;23.133;13.49;4.191;15/11/2021;10:45:00
19.95;23.133;13.65;4.271;15/11/2021;11:00:00
20.0;23.271;13.63;4.142;15/11/2021;11:15:00
20.0;23.22;13.61;4.15;15/11/2021;11:30:00
20.2;23.75;13.88;4.168;15/11/2021;11:45:00
20.05;23.567;14.1;4.218;15/11/2021;12:00:00
20.05;22.6;14.04;4.12;15/11/2021;12:15:00
19.933;22.457;14.28;4.408;15/11/2021;12:30:00
19.767;21.933;14.43;4.891;15/11/2021;12:45:00
19.94;22.8;14.58;4.332;15/11/2021;13:00:00
19.96;22.8;14.63;4.228;15/11/2021;13:15:00
19.95;22.72;14.8;4.25;15/11/2021;13:30:00
20.1;23.2;14.86;4.183;15/11/2021;13:45:00
20.3;23.4;14.87;4.137;15/11/2021;14:00:00
20.3;23.633;14.9;4.138;15/11/2021;14:15:00
20.4;23.625;15.0;4.165;15/11/2021;14:30:00
20.35;23.567;14.825;4.214;15/11/2021;14:45:00
20.45;23.886;14.74;4.085;15/11/2021;15:00:00
18.038;21.475;14.375;0.56;15/11/2021;15:15:00
16.4;18.067;14.28;0.118;15/11/2021;15:30:00
16.871;18.633;14.08;2.083;15/11/2021;15:45:00
16.512;18.5;13.85;1.048;15/11/2021;16:00:00
16.767;18.829;13.345;1.324;15/11/2021;16:15:00
16.662;18.771;13.11;1.987;15/11/2021;16:30:00
16.622;18.55;12.96;2.084;15/11/2021;16:45:00
16.462;18.6;12.69;2.122;15/11/2021;17:00:00
16.422;18.443;12.29;1.999;15/11/2021;17:15:00
16.344;18.183;12.18;2.487;15/11/2021;17:30:00
16.375;18.433;12.12;2.896;15/11/2021;17:45:00
16.333;18.383;12.13;3.121;15/11/2021;18:00:00
16.457;18.45;11.67;3.15;15/11/2021;18:15:00
16.367;18.36;11.51;3.256;15/11/2021;18:30:00
16.425;18.52;11.28;3.348;15/11/2021;18:45:00
15.6;16.9;11.02;3.276;15/11/2021;19:00:00
16.389;18.35;10.8;3.493;15/11/2021;19:15:00
16.533;18.74;10.89;2.351;15/11/2021;19:30:00
16.367;18.657;11.04;2.26;15/11/2021;19:45:00
16.314;18.571;10.74;2.741;15/11/2021;20:00:00
16.486;18.7;10.615;3.412;15/11/2021;20:15:00
16.514;18.938;10.48;2.128;15/11/2021;20:30:00
16.4;18.571;10.45;2.478;15/11/2021;20:45:00
16.462;18.629;10.48;3.14;15/11/2021;21:00:00
16.511;18.775;10.45;3.023;15/11/2021;21:15:00
16.367;18.657;10.42;2.276;15/11/2021;21:30:00
16.35;18.671;10.53;2.929;15/11/2021;21:45:00
16.5;18.5;10.49;3.606;15/11/2021;22:00:00
16.489;18.7;10.19;2.486;15/11/2021;22:15:00
16.289;18.829;10.25;2.912;15/11/2021;22:30:00
16.344;18.786;10.14;3.206;15/11/2021;22:45:00
16.433;19.214;10.13;3.594;15/11/2021;23:00:00
16.444;19.262;9.985;2.756;15/11/2021;23:15:00
16.238;18.911;9.95;3.009;15/11/2021;23:30:00
16.311;19.114;9.935;3.381;15/11/2021;23:45:00
16.4;19.283;9.9;3.766;16/11/2021;00:00:00
16.4;19.262;9.79;3.851;16/11/2021;00:15:00
16.389;19.344;9.78;3.914;16/11/2021;00:30:00
16.389;19.417;9.74;3.99;16/11/2021;00:45:00
16.333;19.157;9.57;3.94;16/11/2021;01:00:00
16.278;19.1;9.32;4.084;16/11/2021;01:15:00
16.513;19.7;9.36;3.28;16/11/2021;01:30:00
16.322;19.213;9.295;2.817;16/11/2021;01:45:00
16.312;18.975;9.18;3.272;16/11/2021;02:00:00
16.4;18.929;9.07;3.591;16/11/2021;02:15:00
16.312;19.262;9.16;3.745;16/11/2021;02:30:00
16.433;19.262;9.175;3.448;16/11/2021;02:45:00
16.4;19.262;9.18;3.03;16/11/2021;03:00:00
16.244;19.086;9.22;3.236;16/11/2021;03:15:00
16.289;19.15;9.27;3.555;16/11/2021;03:30:00
16.333;19.262;9.31;3.832;16/11/2021;03:45:00
16.4;19.162;9.35;3.778;16/11/2021;04:00:00
16.422;19.463;9.24;2.601;16/11/2021;04:15:00
16.278;19.213;9.46;3.093;16/11/2021;04:30:00
16.35;19.229;9.385;3.401;16/11/2021;04:45:00
16.333;19.162;9.31;3.739;16/11/2021;05:00:00
16.378;19.3;9.39;3.753;16/11/2021;05:15:00
16.444;19.262;9.38;3.606;16/11/2021;05:30:00
16.65;20.357;9.59;5.607;16/11/2021;05:45:00
17.9;22.0;9.48;6.411;16/11/2021;06:00:00
18.171;22.48;9.43;5.99;16/11/2021;06:15:00
18.267;21.8;9.57;5.508;16/11/2021;06:30:00
18.32;22.4;9.68;5.604;16/11/2021;06:45:00
18.4;21.8;9.81;5.183;16/11/2021;07:00:00
18.467;22.08;9.8;5.442;16/11/2021;07:15:00
18.65;22.2;9.92;5.161;16/11/2021;07:30:00
18.92;22.45;10.055;4.582;16/11/2021;07:45:00
18.92;22.6;10.23;4.311;16/11/2021;08:00:00
19.2;22.571;10.535;4.305;16/11/2021;08:15:00
19.267;22.7;11.02;4.305;16/11/2021;08:30:00
19.367;23.067;11.145;4.303;16/11/2021;08:45:00
19.4;22.857;11.24;4.227;16/11/2021;09:00:00
19.4;22.8;11.3;4.318;16/11/2021;09:15:00
19.5;22.4;11.36;4.332;16/11/2021;09:30:00
19.6;22.867;11.685;4.343;16/11/2021;09:45:00
19.5;22.72;11.73;4.296;16/11/2021;10:00:00
19.6;23.086;11.7;4.313;16/11/2021;10:15:00
19.6;23.086;11.82;4.364;16/11/2021;10:30:00
19.65;23.15;11.86;4.327;16/11/2021;10:45:00
19.7;23.633;11.9;4.235;16/11/2021;11:00:00
19.7;22.8;11.86;4.378;16/11/2021;11:15:00
19.65;23.65;12.1;4.278;16/11/2021;11:30:00
19.75;23.85;12.22;4.348;16/11/2021;11:45:00
19.6;22.933;12.36;4.365;16/11/2021;12:00:00
19.55;22.867;12.295;4.638;16/11/2021;12:15:00
19.48;22.171;12.28;4.764;16/11/2021;12:30:00
19.55;22.6;12.445;4.673;16/11/2021;12:45:00
19.65;22.56;12.46;4.403;16/11/2021;13:00:00
19.7;22.867;12.3;4.431;16/11/2021;13:15:00
19.65;22.8;12.4;4.464;16/11/2021;13:30:00
19.833;23.112;12.315;4.485;16/11/2021;13:45:00
19.95;23.75;12.29;4.403;16/11/2021;14:00:00
19.95;24.1;12.155;4.447;16/11/2021;14:15:00
20.05;24.367;12.11;4.424;16/11/2021;14:30:00
20.05;24.367;11.995;4.365;16/11/2021;14:45:00
20.0;23.067;11.95;4.758;16/11/2021;15:00:00
17.578;19.8;11.5;0.296;16/11/2021;15:15:00
16.675;19.329;11.49;2.081;16/11/2021;15:30:00
16.633;18.771;11.52;2.161;16/11/2021;15:45:00
16.567;19.063;11.38;2.156;16/11/2021;16:00:00
16.533;18.7;11.25;2.123;16/11/2021;16:15:00
16.522;18.7;11.13;2.167;16/11/2021;16:30:00
16.533;18.963;11.08;2.047;16/11/2021;16:45:00
16.5;18.871;11.06;2.078;16/11/2021;17:00:00
16.362;18.814;11.0;2.077;16/11/2021;17:15:00
16.288;18.489;11.15;2.45;16/11/2021;17:30:00
16.356;18.44;11.14;2.886;16/11/2021;17:45:00
16.5;18.438;11.1;3.117;16/11/2021;18:00:00
16.422;18.688;11.045;2.103;16/11/2021;18:15:00
16.311;18.45;11.08;2.533;16/11/2021;18:30:00
16.367;18.6;11.15;2.936;16/11/2021;18:45:00
16.511;18.614;11.21;3.224;16/11/2021;19:00:00
16.556;18.929;10.94;2.104;16/11/2021;19:15:00
16.367;18.411;11.06;2.307;16/11/2021;19:30:00
16.389;18.44;11.07;2.947;16/11/2021;19:45:00
16.456;18.738;10.97;3.367;16/11/2021;20:00:00
16.486;18.729;10.895;2.361;16/11/2021;20:15:00
16.344;18.5;10.76;2.524;16/11/2021;20:30:00
16.362;18.571;10.8;2.939;16/11/2021;20:45:00
16.389;18.5;10.84;3.554;16/11/2021;21:00:00
16.478;18.888;10.615;3.167;16/11/2021;21:15:00
16.422;19.075;10.76;2.79;16/11/2021;21:30:00
16.3;18.829;10.675;2.977;16/11/2021;21:45:00
16.289;18.55;10.57;3.235;16/11/2021;22:00:00
16.3;18.6;10.5;3.407;16/11/2021;22:15:00
16.422;18.667;10.53;3.817;16/11/2021;22:30:00
16.5;18.967;10.515;2.492;16/11/2021;22:45:00
16.311;18.45;10.5;2.292;16/11/2021;23:00:00
16.367;18.45;10.37;3.157;16/11/2021;23:15:00
16.575;19.062;10.41;3.008;16/11/2021;23:30:00
16.356;18.986;10.27;2.297;16/11/2021;23:45:00
16.333;18.729;10.34;3.124;17/11/2021;00:00:00
16.433;18.943;10.17;3.454;17/11/2021;00:15:00
16.478;19.283;10.12;2.623;17/11/2021;00:30:00
16.322;18.886;10.135;2.728;17/11/2021;00:45:00
16.3;18.583;10.16;3.308;17/11/2021;01:00:00
16.411;18.789;10.03;3.688;17/11/2021;01:15:00
16.444;19.162;10.01;2.664;17/11/2021;01:30:00
16.357;18.829;10.0;2.668;17/11/2021;01:45:00
16.425;18.825;9.99;3.411;17/11/2021;02:00:00
16.538;19.1;10.07;3.269;17/11/2021;02:15:00
16.378;18.657;10.05;2.591;17/11/2021;02:30:00
16.25;18.75;10.06;3.08;17/11/2021;02:45:00
16.425;18.611;10.04;3.537;17/11/2021;03:00:00
16.389;19.043;10.065;3.746;17/11/2021;03:15:00
16.456;18.838;10.03;3.224;17/11/2021;03:30:00
16.412;19.012;10.035;3.164;17/11/2021;03:45:00
16.35;18.825;10.08;3.558;17/11/2021;04:00:00
16.256;18.886;10.045;3.544;17/11/2021;04:15:00
16.35;18.7;10.01;3.659;17/11/2021;04:30:00
16.422;18.771;10.09;3.382;17/11/2021;04:45:00
16.511;19.011;10.1;2.509;17/11/2021;05:00:00
16.312;18.675;10.055;2.566;17/11/2021;05:15:00
16.4;18.871;10.01;3.283;17/11/2021;05:30:00
17.7;21.95;10.1;6.744;17/11/2021;05:45:00
18.186;22.4;10.16;5.797;17/11/2021;06:00:00
18.725;21.8;10.1;5.486;17/11/2021;06:15:00
18.8;22.08;10.28;4.691;17/11/2021;06:30:00
18.8;22.0;10.32;5.434;17/11/2021;06:45:00
18.9;22.6;10.33;5.389;17/11/2021;07:00:00
19.167;22.2;10.33;4.571;17/11/2021;07:15:00
19.3;22.533;10.5;4.57;17/11/2021;07:30:00
19.35;22.6;10.525;4.364;17/11/2021;07:45:00
19.35;22.933;10.65;4.465;17/11/2021;08:00:00
19.34;22.5;10.735;4.609;17/11/2021;08:15:00
19.2;22.933;10.97;5.186;17/11/2021;08:30:00
19.16;23.271;11.13;6.371;17/11/2021;08:45:00
19.15;22.72;11.29;6.794;17/11/2021;09:00:00
19.271;22.88;11.535;6.846;17/11/2021;09:15:00
19.425;22.8;11.6;6.349;17/11/2021;09:30:00
18.96;22.72;12.15;6.405;17/11/2021;09:45:00
19.4;22.8;12.39;5.584;17/11/2021;10:00:00
19.76;22.72;12.56;4.961;17/11/2021;10:15:00
19.72;23.133;12.78;5.229;17/11/2021;10:30:00
19.85;23.425;12.955;4.347;17/11/2021;10:45:00
19.96;24.08;13.16;4.379;17/11/2021;11:00:00
20.0;22.4;13.31;4.753;17/11/2021;11:15:00
20.1;23.65;13.48;4.246;17/11/2021;11:30:00
20.1;24.3;13.55;4.333;17/11/2021;11:45:00
19.95;23.04;13.72;4.328;17/11/2021;12:00:00
20.05;23.0;13.72;4.318;17/11/2021;12:15:00
19.9;22.733;14.12;4.364;17/11/2021;12:30:00
20.0;23.067;14.175;4.35;17/11/2021;12:45:00
20.0;23.12;14.25;4.375;17/11/2021;13:00:00
20.0;22.867;14.17;4.395;17/11/2021;13:15:00
20.15;22.5;14.33;4.363;17/11/2021;13:30:00
20.35;23.15;14.31;4.308;17/11/2021;13:45:00
20.5;24.3;14.32;4.346;17/11/2021;14:00:00
20.5;24.367;14.26;4.345;17/11/2021;14:15:00
20.567;24.186;14.2;4.304;17/11/2021;14:30:00
20.7;24.7;14.235;4.322;17/11/2021;14:45:00
20.7;25.167;14.16;4.312;17/11/2021;15:00:00
18.15;20.871;13.85;0.345;17/11/2021;15:15:00
16.55;18.067;13.77;0.113;17/11/2021;15:30:00
16.2;17.3;13.62;0.111;17/11/2021;15:45:00
16.2;17.3;13.29;0.669;17/11/2021;16:00:00
17.011;18.787;12.93;1.465;17/11/2021;16:15:00
16.433;17.933;12.76;1.681;17/11/2021;16:30:00
16.656;18.671;12.555;0.622;17/11/2021;16:45:00
16.878;18.578;12.49;1.943;17/11/2021;17:00:00
16.7;18.96;12.14;2.095;17/11/2021;17:15:00
16.556;18.162;12.14;2.047;17/11/2021;17:30:00
16.588;18.0;12.09;2.118;17/11/2021;17:45:00
16.478;18.2;12.0;2.019;17/11/2021;18:00:00
16.422;18.062;11.99;2.127;17/11/2021;18:15:00
16.389;17.975;12.06;2.145;17/11/2021;18:30:00
16.412;17.9;12.145;2.494;17/11/2021;18:45:00
16.389;18.0;12.13;2.51;17/11/2021;19:00:00
16.411;18.0;11.97;2.64;17/11/2021;19:15:00
16.411;18.0;12.03;2.674;17/11/2021;19:30:00
16.422;18.067;11.99;2.758;17/11/2021;19:45:00
16.411;18.0;11.91;2.672;17/11/2021;20:00:00
16.438;18.05;11.805;2.796;17/11/2021;20:15:00
16.678;18.614;11.8;2.166;17/11/2021;20:30:00
16.656;18.286;11.79;2.239;17/11/2021;20:45:00
16.622;17.862;11.74;2.402;17/11/2021;21:00:00
16.611;18.457;11.66;2.671;17/11/2021;21:15:00
16.644;18.614;11.75;2.711;17/11/2021;21:30:00
16.725;18.5;11.815;2.118;17/11/2021;21:45:00
16.625;18.4;11.88;2.173;17/11/2021;22:00:00
16.612;18.362;11.7;2.121;17/11/2021;22:15:00
16.562;18.162;11.85;2.189;17/11/2021;22:30:00
16.525;18.383;11.835;2.482;17/11/2021;22:45:00
16.511;18.383;11.76;2.502;17/11/2021;23:00:00
16.588;18.067;11.7;2.759;17/11/2021;23:15:00
16.556;18.557;11.7;2.737;17/11/2021;23:30:00
16.522;18.487;11.85;2.135;17/11/2021;23:45:00
16.362;18.35;11.82;2.148;18/11/2021;00:00:00
16.367;18.271;11.625;2.426;18/11/2021;00:15:00
16.488;18.45;11.61;2.579;18/11/2021;00:30:00
16.488;18.557;11.625;2.968;18/11/2021;00:45:00
16.65;18.386;11.46;2.496;18/11/2021;01:00:00
16.422;18.229;11.21;2.051;18/11/2021;01:15:00
16.3;18.062;11.2;2.561;18/11/2021;01:30:00
16.412;18.171;11.07;3.094;18/11/2021;01:45:00
16.5;18.386;11.03;3.212;18/11/2021;02:00:00
16.367;18.338;10.59;2.214;18/11/2021;02:15:00
16.386;18.156;10.77;2.842;18/11/2021;02:30:00
16.322;18.4;10.61;3.21;18/11/2021;02:45:00
16.337;18.567;10.45;3.55;18/11/2021;03:00:00
16.429;18.671;9.74;3.587;18/11/2021;03:15:00
16.422;18.771;9.7;3.652;18/11/2021;03:30:00
16.444;18.66;9.58;3.22;18/11/2021;03:45:00
16.5;19.017;9.47;2.642;18/11/2021;04:00:00
16.322;18.638;9.315;2.366;18/11/2021;04:15:00
16.333;18.833;9.33;3.226;18/11/2021;04:30:00
16.444;18.822;9.3;3.555;18/11/2021;04:45:00
16.467;19.012;9.27;2.473;18/11/2021;05:00:00
16.362;18.557;8.95;2.861;18/11/2021;05:15:00
16.311;18.633;8.94;3.334;18/11/2021;05:30:00
17.25;22.1;8.83;7.72;18/11/2021;05:45:00
18.25;22.933;8.89;6.232;18/11/2021;06:00:00
18.58;21.8;8.71;5.691;18/11/2021;06:15:00
18.65;21.76;8.7;4.779;18/11/2021;06:30:00
18.6;22.283;8.685;5.018;18/11/2021;06:45:00
18.614;22.4;8.75;5.132;18/11/2021;07:00:00
18.8;21.8;8.87;4.846;18/11/2021;07:15:00
19.14;22.05;9.22;4.531;18/11/2021;07:30:00
19.25;22.48;9.585;4.492;18/11/2021;07:45:00
19.4;22.48;10.1;4.413;18/11/2021;08:00:00
19.6;22.8;10.71;4.325;18/11/2021;08:15:00
19.657;22.533;10.92;4.381;18/11/2021;08:30:00
19.75;22.88;11.515;4.36;18/11/2021;08:45:00
19.85;23.067;11.53;4.209;18/11/2021;09:00:00
19.967;22.933;12.11;4.121;18/11/2021;09:15:00
19.95;23.329;12.72;4.199;18/11/2021;09:30:00
20.067;23.283;12.995;4.107;18/11/2021;09:45:00
20.167;23.625;13.27;4.058;18/11/2021;10:00:00
20.3;23.95;13.77;4.082;18/11/2021;10:15:00
20.25;23.625;13.8;4.077;18/11/2021;10:30:00
20.35;23.633;14.23;4.083;18/11/2021;10:45:00
20.5;24.067;14.29;4.086;18/11/2021;11:00:00
20.5;23.9;14.41;4.076;18/11/2021;11:15:00
20.567;23.98;14.58;4.078;18/11/2021;11:30:00
20.62;24.125;14.63;4.624;18/11/2021;11:45:00
20.6;23.633;14.94;4.329;18/11/2021;12:00:00
20.55;23.633;15.045;4.223;18/11/2021;12:15:00
20.5;23.412;15.06;4.21;18/11/2021;12:30:00
20.6;23.54;15.195;4.22;18/11/2021;12:45:00
20.65;23.36;15.41;4.198;18/11/2021;13:00:00
20.7;23.54;15.405;4.176;18/11/2021;13:15:00
20.65;23.467;15.4;4.176;18/11/2021;13:30:00
20.85;23.217;15.48;4.313;18/11/2021;13:45:00
21.1;24.58;15.39;4.151;18/11/2021;14:00:00
21.0;24.433;15.155;4.17;18/11/2021;14:15:00
21.0;24.9;15.15;4.125;18/11/2021;14:30:00
21.167;24.7;15.015;4.101;18/11/2021;14:45:00
21.1;24.5;14.88;4.153;18/11/2021;15:00:00
18.338;20.812;14.565;0.291;18/11/2021;15:15:00
16.94;18.25;14.33;0.118;18/11/2021;15:30:00
16.5;17.7;13.92;0.109;18/11/2021;15:45:00
16.25;17.3;13.51;0.106;18/11/2021;16:00:00
16.1;17.3;12.88;0.12;18/11/2021;16:15:00
16.0;17.3;12.76;0.268;18/11/2021;16:30:00
16.922;18.775;12.495;1.952;18/11/2021;16:45:00
16.556;18.317;12.01;2.106;18/11/2021;17:00:00
16.522;18.22;11.71;1.244;18/11/2021;17:15:00
16.6;18.114;11.5;1.907;18/11/2021;17:30:00
16.489;18.343;11.18;2.641;18/11/2021;17:45:00
16.467;18.1;11.15;2.632;18/11/2021;18:00:00
16.475;18.15;10.51;2.436;18/11/2021;18:15:00
16.411;18.15;10.26;2.487;18/11/2021;18:30:00
16.362;18.162;10.245;2.685;18/11/2021;18:45:00
16.4;18.28;10.23;3.152;18/11/2021;19:00:00
16.443;18.35;10.05;3.246;18/11/2021;19:15:00
16.486;18.6;9.98;3.577;18/11/2021;19:30:00
16.388;18.44;9.89;4.475;18/11/2021;19:45:00
16.557;18.912;9.67;2.097;18/11/2021;20:00:00
16.378;18.36;9.675;2.562;18/11/2021;20:15:00
16.4;18.6;9.66;3.309;18/11/2021;20:30:00
16.478;18.938;9.6;2.823;18/11/2021;20:45:00
16.412;18.825;9.47;2.489;18/11/2021;21:00:00
16.289;18.462;9.43;2.909;18/11/2021;21:15:00
16.4;18.825;9.39;3.575;18/11/2021;21:30:00
16.467;18.838;9.27;3.704;18/11/2021;21:45:00
16.411;19.011;9.21;2.682;18/11/2021;22:00:00
16.337;18.5;9.175;2.876;18/11/2021;22:15:00
16.271;19.217;9.14;3.486;18/11/2021;22:30:00
16.322;19.1;8.94;3.923;18/11/2021;22:45:00
16.4;19.262;8.97;3.79;18/11/2021;23:00:00
16.4;19.512;9.01;3.095;18/11/2021;23:15:00
16.311;19.1;8.71;3.21;18/11/2021;23:30:00
16.188;19.125;8.58;3.506;18/11/2021;23:45:00
